[combat] time=0.283 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=86;hex=0A0000000000000000000000004400000057656C636F6D6520746F20576F726C64206F66205761726372616674210A506174636820312E31323A204472756D73206F6620576172206973206E6F77206C697665210000
[combat] time=0.285 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
[combat] time=0.285 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=31;hex=596F7520617265206E6F7720696E76697369626C65202872616E6B20362900
[combat] time=0.299 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[action] time=0.463 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.463 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.463 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.464 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.464 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.464 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.464 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.464 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.464 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.464 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.464 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.464 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.501 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.501 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[portrait] time=10.096 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42354 rgb=0..255 alpha=180..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=10.648 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=44;hex=00000000070000002E676F2078797A202D383934392E3935202D3133322E3439332038332E35333132203000
[combat] time=10.648 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[combat] time=10.658 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=39;hex=00000000070000002E676F2078797A202D38393030202D3133322E3439332038332E3533203000
[combat] time=10.658 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8900_-132.493_83.53_0
[combat] time=10.784 event=TeleportWire cause=server-receive target=0x0000000000000000 detail=opcode=0x00C7;bytes=34;hex=010100000000000000005800E700CDD70BC6357E04C3F90FA7425E4B304013000000
[combat] time=10.784 event=TeleportWire cause=server-receive target=0x0000000000000000 detail=opcode=0x00C7;bytes=34;hex=010101000000000000005800E70000100BC6357E04C35C0FA7425E4B304013000000
[combat] time=10.790 event=TeleportApplied cause=server-authoritative target=0x0000000000000001 detail=counter=0;position=-8949.95|-132.493|83.5312;orientation=2.7546;movementTime=15138904;flags=0x00000000
[combat] time=10.790 event=TeleportWire cause=client-send target=0x0000000000000000 detail=opcode=0x00C7;bytes=16;hex=010000000000000000000000262A0000
[combat] time=10.790 event=TeleportApplied cause=server-authoritative target=0x0000000000000001 detail=counter=1;position=-8900|-132.493|83.53;orientation=2.7546;movementTime=15138904;flags=0x00000000
[combat] time=10.790 event=TeleportWire cause=client-send target=0x0000000000000000 detail=opcode=0x00C7;bytes=16;hex=010000000000000001000000262A0000
[combat] time=13.676 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=13;hex=00000000070000002E67707300
[combat] time=13.676 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gps
[combat] time=13.803 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=34;hex=0A00000000000000000000000010000000596F7520617265204F5554646F6F720000
[combat] time=13.803 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=97;hex=0A0000000000000000000000004F0000004D61703A203020284561737465726E204B696E67646F6D7329205A6F6E653A2031322028456C77796E6E20466F726573742920417265613A203920284E6F72746873686972652056616C6C6579290000
[combat] time=13.803 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=84;hex=0A00000000000000000000000042000000583A202D383930302E30303030303020593A202D3133322E343932393936205A3A2038302E393933353233204F7269656E746174696F6E3A20322E3735343630300000
[combat] time=13.803 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=54;hex=0A00000000000000000000000024000000677269645B33322C34385D63656C6C5B31322C345D20496E7374616E636549443A20300000
[combat] time=13.803 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=53;hex=0A00000000000000000000000023000000205A6F6E65583A2034382E303535303233205A6F6E65593A2034312E3439343136370000
[combat] time=13.803 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=89;hex=0A0000000000000000000000004700000047726F756E645A3A2038302E39393335333020466C6F6F725A3A2038302E393933353330204861766520686569676874206461746120284D61703A203120564D61703A2031290000
[combat] time=13.809 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_OUTdoor
[combat] time=13.809 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Map:_0_(Eastern_Kingdoms)_Zone:_12_(Elwynn_Forest)_Area:_9_(Northshire_Valley)
[combat] time=13.809 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=X:_-8900.000000_Y:_-132.492996_Z:_80.993523_Orientation:_2.754600
[combat] time=13.809 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=grid[32,48]cell[12,4]_InstanceID:_0
[combat] time=13.809 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=_ZoneX:_48.055023_ZoneY:_41.494167
[combat] time=13.809 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GroundZ:_80.993530_FloorZ:_80.993530_Have_height_data_(Map:_1_VMap:_1)
[anim] time=32.609 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.625 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.625 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.642 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.642 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.658 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.659 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.675 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.675 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.692 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.692 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.708 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.708 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.725 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.725 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.758 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.758 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.759 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.759 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.775 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.775 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.792 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.792 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.808 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.808 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.825 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.825 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.842 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.842 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.859 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.859 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=32.877 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=26;hex=00000000070000002E6E706320737061776E2064656C65746500
[combat] time=32.877 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.npc_spawn_delete
[anim] time=32.879 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.879 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.893 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.893 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.909 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.909 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.926 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.926 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.943 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.943 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.959 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.959 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=32.964 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=48;hex=0A0000000000000000000000001E000000596F752073686F756C642073656C65637420612063726561747572652E0000
[combat] time=32.974 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_should_select_a_creature.
[anim] time=32.976 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.976 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.992 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.992 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.009 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.009 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.026 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.026 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.058 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.058 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.060 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.060 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.075 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.075 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.093 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.093 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.109 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.109 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.126 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.126 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.143 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.143 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.159 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.159 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.175 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.175 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.192 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.192 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.209 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.209 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.225 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.225 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.258 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.258 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.260 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.260 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.276 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.276 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.292 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.292 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.309 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.309 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.326 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.326 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.342 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.342 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.359 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.359 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.376 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.376 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.392 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.392 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.409 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.409 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.426 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.426 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.443 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.443 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.459 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.459 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.476 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.476 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.493 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.493 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.509 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.510 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.526 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.526 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.559 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.559 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.560 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.560 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.576 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.576 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.593 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.593 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.609 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.609 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.626 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.626 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.643 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.643 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.660 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.660 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.676 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.676 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.693 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.693 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.710 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.710 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.726 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.727 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.743 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.743 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.760 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.760 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.776 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.776 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.793 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.793 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.809 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.809 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.826 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.826 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.859 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.859 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.860 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.860 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.876 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.876 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.893 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.893 unit=creature:328 track=0 requested=0 played=0 kind=Exact
